(300286,5,List(3.47067582, 3.448857764, 4.321641686, 3.668042206, 3.445159336),3.6708753623999995,0.3358047736579472)
(300286,6,List(4.66584941, 4.768071191, 5.22161757, 4.732612722, 4.639297207),4.80548962,0.2130694526438456)
(600572,3,List(2.457915511, 2.369004835, 2.408111936, 2.386871455, 2.426337947),2.4096483368,0.03092346780164567)
(600572,5,List(3.200420905, 3.241016726, 3.471850555, 3.425962536, 3.921446377),3.4521394197999995,0.2566155804713192)
(200190,5,List(3.614930091, 3.573474247, 3.58969709, 3.402157764, 3.641207084),3.5642932552,0.08425839915421429)
(200190,6,List(4.752513098, 4.60907635, 4.833996189, 5.000264295, 5.060800814),4.851330149200001,0.16420202082059923)
(300286,7,List(5.571105399, 6.351223936, 6.192369527, 6.066757592, 5.99955816),6.036202922799999,0.26161742301322183)
(300286,8,List(7.501716646, 7.760171302, 7.470130563, 7.243565633, 7.860897679),7.5672963646,0.21997543152314)
(600572,1,List(2.790796966, 2.859457644, 2.819967251, 2.988520029, 2.842845198),2.8603174175999997,0.06812217902194412)
(200190,2,List(5.900549517, 5.805874257, 5.755571544, 5.855412498, 6.281731985),5.9198279602,0.1873292022323032)
(200190,8,List(7.78711434, 8.060114847, 7.494376871, 7.641546376, 7.727351593),7.7421008054,0.18700536311290483)
(300286,0,List(3.524813581, 3.481185046, 3.319256221, 3.705252853, 3.229691639),3.452039868,0.16573020384174125)
(300286,3,List(2.367878348, 2.287678946, 2.342315923, 2.442871975, 2.447906925),2.3777304234,0.06103881049277058)
(600572,2,List(5.359268713, 5.718771686, 5.494974041, 5.890380074, 5.830760131),5.658830929,0.20167010308927621)
(300286,4,List(2.275509171, 2.141620796, 2.140492049, 2.145761819, 2.29454312),2.1995853910000003,0.07004325079750082)
(600572,0,List(3.241795047, 3.709597398, 3.479920147, 3.269507239, 3.469059379),3.433975842,0.1692881302406215)
(600572,7,List(6.033660218, 5.935853203, 5.921578811, 6.068632082, 6.301890732),6.0523230092,0.1367900544731048)
(600572,4,List(2.418831705, 2.282568986, 2.397378847, 2.403080821, 2.49609863),2.3995917978000003,0.0684034379341495)
(600572,6,List(4.621519178, 4.705523973, 4.629932853, 4.743951192, 4.781281914),4.696441822,0.06256886199467901)
(600572,8,List(6.772992502, 7.446136815, 7.280305314, 7.273956543, 7.529214429),7.260521120600001,0.2626424789801188)
(200190,1,List(2.918816345, 2.896030483, 2.883986759, 2.922914197, 2.751161576),2.874581872,0.06336208096256482)
(200190,3,List(2.453216059, 2.485888409, 2.563100575, 2.29640732, 2.402684157),2.440259304,0.08882021792017213)
(200190,4,List(2.281534209, 2.439443135, 2.338631503, 2.534802085, 2.501099373),2.419102061,0.09583761122756)
(200190,7,List(6.354607909, 6.147807095, 6.148744011, 5.980367878, 6.133812512),6.153067881,0.11904689401986239)
(300286,1,List(2.601852126, 2.683347109, 2.850603544, 2.888702696, 2.982619391),2.8014249732000005,0.13902449648785897)
(2000390,3,List(10.828514592, 9.504952072, 9.690705844, 10.901817835, 12.708672762),10.726932621,1.143258511174522)
(2000390,6,List(17.934191529, 17.413865196, 15.324496783, 16.069524943, 16.529565154),16.654328721,0.9317680885172596)
(3000585,1,List(20.107314167, 20.142811587, 21.402827105, 21.23837843, 21.199738902),20.8182140382,0.5701611831169711)
(3000585,6,List(25.224593018, 25.006003113, 26.196059863, 26.229617148, 27.803141568),26.091882942,0.9888939723480874)
(6001171,1,List(20.880621666, 21.008754455, 22.161209872, 21.370104043, 22.252212731),21.534580553399998,0.5725151665934091)
(6001171,6,List(25.115176986, 27.499670062, 25.067103725, 24.996417261, 27.051881362),25.9460498792,1.0955635222972735)
(2000390,0,List(104.607365885, 104.98086017, 94.979140902, 90.537769791, 100.46297128),99.1136216056,5.604741281401756)
(2000390,1,List(18.932151806, 17.498156443, 17.111943791, 18.753267913, 19.527237576),18.3645515058,0.9104697618121558)
(2000390,4,List(11.924895186, 10.86590855, 11.167215404, 11.991273716, 11.935231714),11.576904914000002,0.4678799318844633)
(2000390,2,List(14.469672524, 12.445141719, 13.336690923, 14.435372609, 16.263454941),14.190066543199999,1.2814294057660909)
(2000390,8,List(28.895055655, 31.180512201, 30.901305852, 31.442136589, 31.660411694),30.8158843982,0.9935040493002949)
(3000585,0,List(102.91571625, 99.952402497, 96.57265466, 94.487370381, 91.313664002),97.048361558,4.0627831292696746)
(2000390,5,List(12.964529942, 13.547629361, 14.426123023, 13.170898879, 14.962038933),13.814244027600001,0.7614222793974892)
(3000585,8,List(47.622818317, 36.481875065, 39.918762026, 45.175834189, 44.855306106),42.8109191406,4.033561369824539)
(3000585,3,List(12.450053489, 13.122708178, 12.178517252, 13.095697855, 13.688917555),12.9071788658,0.5353539071378278)
(6001171,0,List(100.861538647, 104.520879547, 94.680703825, 94.690157584, 99.756845449),98.90202501040001,3.7868540438104126)
(2000390,7,List(25.704140218, 22.224450958, 24.900411166, 23.373490673, 21.007787385),23.442056079999997,1.7121186718138428)
(3000585,7,List(38.301473744, 32.571769218, 36.323201073, 36.976403582, 37.513119544),36.3371934322,1.9914017313613632)
(6001171,2,List(16.494388276, 16.630484843, 15.072205792, 16.55886891, 15.68564866),16.0883192962,0.6123532853207212)
(3000585,2,List(18.46581984, 17.857604578, 18.402913519, 18.840201794, 19.295126981),18.572333342399997,0.4785539803989431)
(6001171,3,List(12.874496046, 11.815393732, 12.615789433, 11.944061776, 12.685034375),12.3869550724,0.424676223493723)
(6001171,7,List(36.178630807, 35.539504132, 34.16051513, 37.685202988, 36.724966681),36.05776394760001,1.1812258401953513)
(6001171,4,List(13.729708271, 14.334732913, 15.252180558, 15.24000503, 12.759390059),14.263203366199999,0.9469324507991831)
(3000585,4,List(11.810666392, 11.863758923, 11.800078666, 12.198324939, 12.901534033),12.114872590600001,0.4196415660297682)
(3000585,5,List(19.450959196, 19.450762971, 19.204293982, 20.163835273, 21.143032421),19.8825767686,0.7072028310657629)
(6001171,5,List(20.283178913, 21.476682996, 21.784483319, 19.92420654, 20.221658926),20.7380421388,0.7451858852748764)
(6001171,8,List(40.71459161, 33.806711412, 47.291388521, 35.114897985, 40.550949437),39.495707792999994,4.7943305079309475)
