(6001171,6,List(112.759877816, 117.491626304, 120.713817357, 188.310316934, 127.200495056),133.29522669340002,27.905383378795275)
(3000585,6,List(130.105712163, 129.06331805, 130.000298202, 129.213300173, 126.41408233),128.9593421836,1.3380139704378542)
(3000585,7,List(119.815386465, 140.758545607, 140.131960828, 135.78347066, 145.462555078),136.3903837276,8.837232690618944)
(6001171,8,List(118.043045389, 129.221247637, 131.742177156, 127.607611619, 138.572418493),129.0373000588,6.65111006007298)
(6001171,0,List(92.757974596, 98.647105509, 95.657031577, 104.457295218, 91.834368634),96.6707551068,4.566492935513027)
(3000585,8,List(157.833218638, 143.945310288, 145.563757995, 126.918307973, 149.750142217),144.8021474222,10.153200515153104)
(6001171,2,List(106.109383219, 106.096714023, 104.879468892, 98.634709424, 95.893097604),102.32267463240001,4.244061268880362)
(6001171,1,List(107.070029676, 104.211711298, 95.809667627, 100.478994631, 97.147098878),100.943500422,4.223747921225845)
(6001171,4,List(155.002550231, 120.601729211, 177.231184965, 123.340480464, 119.389205334),139.113030041,23.177322650938905)
(6001171,3,List(96.518665443, 103.343371787, 105.723246242, 111.998700544, 111.977905368),105.91237787680002,5.808809580446164)
(6001171,7,List(121.632976739, 130.327335845, 128.836305987, 125.567204106, 138.972329903),129.06723051600002,5.783951928156943)

